"rhino_id","inst_id","species","sex","dob","age","birth_type","housing","date","lat","long","keeper_id","social_incomp","active","calm","investigative","sleep","stereotypies","assertive","chemosensory","con_af","con_ag","con_ff","food_ag","no_obj","pre_obj","social","vocal","fam_af","fam_ag","fam_ff","responsive","stranger_af","stranger_ag","stranger_ff"
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 237","",5,8,8,4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,0,9,10,0,0
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 110","No",8,8,8,5,0,0,9.5,9.5,0.5,0,0,0,0,9.5,5,9.5,0.5,0,9.5,9.5,0.5,0
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-11,38.6365116,-90.2924701,"Keeper 60","No",7,6,7.5,8,3,NA,10,9,3,NA,NA,NA,NA,8.5,2,8.5,2.5,1,8,9,2,1
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-13,38.6365116,-90.2924701,"Keeper 175","No",8,8,8,3.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,3.5,4.3,9,1,0,9,9,0,0.5
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-14,38.6365116,-90.2924701,"Keeper 93","No",8.3,7.4,7.6,6.3,0.4,NA,5,NA,3.1,0.3,1.8,NA,NA,8.9,5.4,7.9,0.5,0.3,5,5.1,0.3,0.3
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-14,38.6365116,-90.2924701,"Keeper 205","No",8.1,7.8,8.3,2.1,5,4,8.7,7.8,2,0.1,0.4,0.4,0.4,9,7.1,8.2,1.8,NA,8.2,6.9,3.1,1.9
24428337,"Inst-46","Eastern Black","Male",2004-08-17,19,"Captive","Social",2023-09-20,38.6365116,-90.2924701,"Keeper 148","No",6,8,6,4,3,3,7,7,3,2,1,5,5,9,7,8,3,1,8,6,3,4
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 199","No",7.4,3,3,5,6.9,2,1.4,8,0.1,1.1,0.1,0.1,0.1,5.5,1.6,8.2,0,0,7.8,9.8,1.2,2.3
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 38","No",6.5,2,2,3,5,2,5.5,7,1.5,1,0,0,0,5.5,1,8.5,0,0.5,7,5.5,0.5,2
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 237","",4.1,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,7,7.5,0,5.1
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-10,38.6365116,-90.2924701,"Keeper 110","No",5,5,2.5,5,1.8,0,3,9.5,0.5,1,0,0,0,7.5,0,9.5,0,0.5,8.5,9.5,0,0.5
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-11,38.6365116,-90.2924701,"Keeper 60","No",4,2,3.5,6.5,1.5,NA,8,6.5,2,2,NA,NA,NA,8,NA,9,1,3,8,8,1,4
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-13,38.6365116,-90.2924701,"Keeper 175","No",6,1,1,3,0.5,0.5,4,9,0,0.5,0,0.5,0,7,5,9.5,0.5,1.5,8.5,8.5,0,1.5
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-15,38.6365116,-90.2924701,"Keeper 205","No",4.3,5,5,4.1,1.8,5,2.7,8.4,2.1,3.1,0.2,0.2,0.2,8.1,5,7.9,0.2,0.4,7.3,4,0.5,5.2
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-20,38.6365116,-90.2924701,"Keeper 148","No",5,2,4,5,4,2,5,7,3,4,1,1,2,8,2,8,1,6,5,4.9,1,2
24428340,"Inst-46","Eastern Black","Female",2004-11-05,18,"Captive","Social",2023-09-14,38.6365116,-90.2924701,"Keeper 93","No",8.2,1.4,4.9,5,0.5,0.4,2.4,6.6,1.5,0.2,0.2,0.2,0.2,7.3,0.2,6.6,0.4,1,6.5,4.7,0.2,4
22201325,"Inst-47","Southern White","Female",2016-01-29,6,"Captive","Social",2022-12-07,29.4623904,-98.4737232,"Keeper 82","No",7.5,8,8.5,8,0,3,2.5,7,1.5,1,3,8,6.5,4,2,8.5,1.5,1,2.5,8.5,1.5,0.5
22201325,"Inst-47","Southern White","Female",2016-01-29,6,"Captive","Social",2022-12-15,29.4623904,-98.4737232,"Keeper 120","No",6,8,5,3,0,3,2,5,2,0.5,3.5,2,3,8,2.9,8.1,0.4,0.1,9,9,0.1,0.1
22201325,"Inst-47","Southern White","Female",2016-01-29,6,"Captive","Social",2023-01-17,29.4623904,-98.4737232,"Keeper 57","No",8.2,8.5,7,4.5,2,3,1.4,9,1.5,1,1.5,NA,NA,9,1,9.3,NA,NA,6.7,8.5,NA,NA
22201325,"Inst-47","Southern White","Female",2016-01-29,6,"Captive","Social",2023-01-21,29.4623904,-98.4737232,"Keeper 119","Yes",5,7,8,5,1,3.5,5,8,0.5,1,3,0,0,8,3,9,0,0,9,8,0,0
22201313,"Inst-47","Southern White","Male",1990-12-14,32,"Captive","Social",2023-01-17,29.4623904,-98.4737232,"Keeper 57","No",6.5,5.2,6.5,5.5,2.5,3,7.2,6.3,1,4,1.5,NA,NA,3.5,1,8.6,NA,NA,6.9,5,2,2
22201313,"Inst-47","Southern White","Male",1990-12-14,32,"Captive","Social",2023-01-21,29.4623904,-98.4737232,"Keeper 119","Yes",5,6,8,5,1,4,9,6,0.5,NA,3.5,0,0,8,6,8,3,0,7,3,5,0
22201313,"Inst-47","Southern White","Male",1990-12-14,31,"Captive","Social",2022-12-07,29.4623904,-98.4737232,"Keeper 82","No",6,6,3,8.5,0,2,9,8,2,4,1,NA,1,2,3,9,3,0,6.5,3,6,1
22201313,"Inst-47","Southern White","Male",1990-12-14,32,"Captive","Social",2022-12-15,29.4623904,-98.4737232,"Keeper 120","No",6,6,3,3,0,1,3,4,0.5,5,1,0,0,5,2,7.1,3.1,1,8,6,3.5,1
22201316,"Inst-47","Southern White","Female",2015-10-16,7,"Captive","Social",2022-12-07,29.4623904,-98.4737232,"Keeper 82","No",8,7.5,10,8,0,8,6,9,3,2,5.5,7,8,6,4,6.5,1,0,9,9,0.5,0
22201316,"Inst-47","Southern White","Female",2015-10-16,7,"Captive","Social",2022-12-15,29.4623904,-98.4737232,"Keeper 120","No",5,8,5,4.1,0,3,2,6,1,1,1,2,3,8,3.3,8,1,0.3,8,8,0.5,0.5
22201316,"Inst-47","Southern White","Female",2015-10-16,7,"Captive","Social",2023-01-17,29.4623904,-98.4737232,"Keeper 57","No",9,6.5,7.5,6,1.5,8.5,2.5,9.5,3.5,3.3,3.3,NA,NA,9.5,2,9,NA,NA,7,6,NA,2.1
22201316,"Inst-47","Southern White","Female",2015-10-16,7,"Captive","Social",2023-01-21,29.4623904,-98.4737232,"Keeper 119","No",5,4,8,5,1,7,6,8,3,0,4.5,5,5,8,3,9,0.5,0,9,9,0,0
24428346,"Inst-49","Eastern Black","Male",2008-07-16,14,"Captive","Individual",2023-05-16,37.7331274,-122.5051611,"Keeper 184","",7,4,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.5,0.5,9.5,9,1.5,0.5
24428346,"Inst-49","Eastern Black","Male",2008-07-16,14,"Captive","Individual",2023-05-26,37.7331274,-122.5051611,"Keeper 203","",7,5,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0,10,9,3,1
24428346,"Inst-49","Eastern Black","Male",2008-07-16,14,"Captive","Individual",2023-05-28,37.7331274,-122.5051611,"Keeper 219","",8,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,10,9,1,0
24428346,"Inst-49","Eastern Black","Male",2008-07-16,14,"Captive","Individual",2023-06-01,37.7331274,-122.5051611,"Keeper 150","",4,4,3,7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,1,0,9,8.3,0.5,0
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-11-22,37.717034,-97.4085609,"Keeper 17","",4,8.5,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,8.5,10,0.5,0.5
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-11-25,37.717034,-97.4085609,"Keeper 194","No",5,2,6,6,1,1,4,9,0,1,0,1,0,3,1,10,0,0,7,9,0,1
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-11-27,37.717034,-97.4085609,"Keeper 152","No",8,7,7,3,NA,0,10,9,NA,NA,1,0,0,7,0,10,0,0,9.5,9,0,0
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-11-28,37.717034,-97.4085609,"Keeper 31","",4,9,7.5,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,0.1,0,8.5,9.9,0.1,0
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-12-01,37.717034,-97.4085609,"Keeper 242","No",5.5,3,3.5,6,1,2,8,6,0,5,0,0,0,7,1,10,0,0,9,7,1,1
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-12-07,37.717034,-97.4085609,"Keeper 16","No",7,7,5,3.5,0,10,7,10,1,0,5,0,0,1,0,9,1,0,9.5,10,0,0
19024655,"Inst-50","Eastern Black","Female",1998-01-26,24,"Captive","Social",2022-11-22,37.717034,-97.4085609,"Keeper 124","No",5,7,7,5,1,9,9,9,0,NA,NA,8,8,6,NA,9,1,0,8,8,1,1
23217244,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-02,28.0138361,-82.4699672,"Keeper 40","No",8,3.7,7.3,5,NA,6.2,1.1,4.2,6.4,5.4,8.1,1.7,2.2,4,10,5,1,2.1,7.5,7.2,1.3,NA
23217244,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-04,28.0138361,-82.4699672,"Keeper 169","No",7,2,7,5,0,7,3,5,2,1,5,NA,NA,1,3,7,0,0,5,5,0,0
23217244,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 165","No",6,4,0.5,3,2,10,2,3,8,0.5,10,0,0.1,4,8,3,2,0.6,2.5,0,NA,NA
23217244,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-14,28.0138361,-82.4699672,"Keeper 32","No",9,2,10,3,0,5,5,9,9,0,9,9,9,7,7,8,0.5,0,4,9,0,0
23217244,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 23","No",8,9,8,5,0,9,2,6.5,9,NA,9,2,2,5,7,10,0,0,7,10,0,0
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-11-25,28.0138361,-82.4699672,"Keeper 46","No",7.5,4.6,4.8,7.8,0,1.8,1.9,7.9,1.5,3.4,1.1,1.1,1.4,8.9,3.1,8,0,0,8.4,7.7,0,0
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-02,28.0138361,-82.4699672,"Keeper 40","No",5.3,2.1,3.2,2.6,NA,3.3,1.3,3.8,3.3,7.5,1.2,1.1,1.4,5,4.2,7.7,1.1,3.3,8.1,5.2,1.2,3.2
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-04,28.0138361,-82.4699672,"Keeper 169","No",5,7,4,5,0,1,3,5,1,7,1,NA,NA,5,0,5,0,0,5,2,0,0
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 165","No",4,1,2.5,1.8,0,2,0.5,10,1,0.5,4,0,0,9,5,9.5,0,10,6.5,7.5,0.5,1
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 23","No",8,5,8,5,0,3,2,8,2,2,2,1,1,9,NA,10,0,0,8,8,0,1
23217421,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-14,28.0138361,-82.4699672,"Keeper 32","No",8,4,10,5,0,2,2,8,0.5,5,3,2,2,9,3,10,0,0,10,10,0,0
23215720,"Inst-58","Southern White","Female",2020-01-15,2,"Captive","Social",2022-11-25,28.0138361,-82.4699672,"Keeper 46","No",7.3,7.8,7.9,6.6,0,1,1,8.5,1,2.2,1.3,0.9,0.8,8.1,6.7,9.2,0,0,9,9.6,0,0
23215720,"Inst-58","Southern White","Female",2020-01-15,2,"Captive","Social",2022-12-02,28.0138361,-82.4699672,"Keeper 40","No",5.3,2,7,7.1,NA,NA,NA,NA,1,5.1,NA,NA,NA,7,1.2,10,NA,NA,8.5,7.1,NA,2
23215720,"Inst-58","Southern White","Female",2020-01-15,2,"Captive","Social",2022-12-04,28.0138361,-82.4699672,"Keeper 169","No",4,7,5,5,0,0.5,3,5,0,2,0,NA,NA,7,7,8,0,0,7,5,0,0
23215720,"Inst-58","Southern White","Female",2020-01-15,2,"Captive","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 23","No",8,9,9,5,0,0,1,8,0,6,0,0,0,7,1,10,0,0,9,10,0,0
23215720,"Inst-58","Southern White","Female",2020-01-15,2,"Captive","Social",2022-12-14,28.0138361,-82.4699672,"Keeper 32","No",7.5,5.1,10,7,0,0.5,2,10,0.5,0.5,3,0,0,10,10,10,0,0,10,10,0,0
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-11-25,28.0138361,-82.4699672,"Keeper 46","No",7.8,7.9,7.8,7.8,0,8.2,1.4,8.9,1.9,0,8.2,0,0,7.6,5.6,9.4,0,0,9,9.2,0,0
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-04,28.0138361,-82.4699672,"Keeper 169","No",5,1,5,5,0,7,3,NA,3,1,5,NA,NA,2,1,6,0,0,8,5,0,0
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 23","No",7,8,8,5,0,8,2,8,8,0,8,0,0,8,1,10,0,0,9,10,0,0
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 165","No",6,4,5,2,1.5,8.5,1,9.5,5,2,8,0,0,10,7,3,0.5,0.5,4.5,3,0,1
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-02,28.0138361,-82.4699672,"Keeper 40","No",5.1,3,4,4.7,1.8,8.2,1,4.2,7.1,5.2,8.6,1,3.8,2.1,4.9,6.1,2.5,1,7,5.2,1.6,NA
23217481,"Inst-58","Southern White","Female",2003-07-01,19,"Wild","Social",2022-12-14,28.0138361,-82.4699672,"Keeper 32","No",8,4,7,5,0.1,8,5,8,5.5,5.1,9,7,7,9,6,9,0,0.1,7,9.5,0,0
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-11-25,28.0138361,-82.4699672,"Keeper 46","No",4,8.2,4,3.9,0,5,9,6.8,3.2,1,1.1,1.1,1.1,6.3,6.5,9.2,0,0,9,9,0,0
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-12-02,28.0138361,-82.4699672,"Keeper 40","No",7,4.1,7,2,1,5,10,8,3,3.7,1,1,1,10,10,8,NA,NA,7,8,NA,NA
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-12-04,28.0138361,-82.4699672,"Keeper 169","No",4.9,8,3,5,1,2,5,8,0.5,1,1,NA,NA,5,NA,5,0,0,8,5,0,0
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 165","No",7.5,6,3.9,3,2,3.5,7,4,3,1.5,0,0,0,9.5,9.5,9,1,0.5,5,8,NA,1.5
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-12-14,28.0138361,-82.4699672,"Keeper 32","No",7,5,6.5,4,0,5,8,5,2.5,2.5,0,0,0,8,5,10,0,0,7,10,0,0
23217358,"Inst-58","Southern White","Male",2003-07-01,19,"Wild","Social",2022-12-09,28.0138361,-82.4699672,"Keeper 23","No",8,9,8,5,0,2,5,5,0,8,NA,1,1,8,NA,10,0,0,9,9.6,0,0
24215274,"Inst-51","Eastern Black","Male",2019-12-24,3,"Captive","Individual",2023-01-06,33.6999789,-116.3744166,"Keeper 105","",7,7,8.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,0,8,8,0.5,0.5
24215274,"Inst-51","Eastern Black","Male",2019-12-24,3,"Captive","Individual",2023-01-07,33.6999789,-116.3744166,"Keeper 174","",9,10,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,10,9,2,1
24215274,"Inst-51","Eastern Black","Male",2019-12-24,3,"Captive","Individual",2023-01-10,33.6999789,-116.3744166,"Keeper 69","",7,8,6.8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0.8,0,6,6,1,1
24215274,"Inst-51","Eastern Black","Male",2019-12-24,3,"Captive","Individual",2023-01-11,33.6999789,-116.3744166,"Keeper 116","",8.2,7,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,1,0,8,8.2,1.6,0.5
24215274,"Inst-51","Eastern Black","Male",2019-12-24,3,"Captive","Individual",2023-01-11,33.6999789,-116.3744166,"Keeper 144","",6.1,8.5,8.5,4.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,0.4,0.3,9.7,8,0.4,1.1
22939850,"Inst-51","Eastern Black","Female",2018-08-20,4,"Captive","Individual",2023-01-06,33.6999789,-116.3744166,"Keeper 105","",7.4,4,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,2,1,8,6,2,2
22939850,"Inst-51","Eastern Black","Female",2018-08-20,4,"Captive","Individual",2023-01-07,33.6999789,-116.3744166,"Keeper 174","",8,7,9,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,0.5,9.5,9,2,2
22939850,"Inst-51","Eastern Black","Female",2018-08-20,4,"Captive","Individual",2023-01-10,33.6999789,-116.3744166,"Keeper 69","",6,5,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2,6,6,2,2.5
22939850,"Inst-51","Eastern Black","Female",2018-08-20,4,"Captive","Individual",2023-01-11,33.6999789,-116.3744166,"Keeper 116","",7.5,7,6.5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0.3,7.5,7.5,2.6,1
22939850,"Inst-51","Eastern Black","Female",2018-08-20,4,"Captive","Individual",2023-01-11,33.6999789,-116.3744166,"Keeper 144","",5,4,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,2.5,0.5,9.5,3.2,0.5,2
14662588,"Inst-52","Southern White","Female",2014-01-03,9,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",6,8,8.5,5,0.5,7,5,7.5,0.5,1,5,5,7,7,7.5,9,0,0,9.5,9.5,0,0
14662588,"Inst-52","Southern White","Female",2014-01-03,9,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",7,4,7,3,1,6,5,8,3,1,4,6,6,6,3.5,10,0,2,7,8,0,4
14662558,"Inst-52","Southern White","Female",2009-10-31,13,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",7,3,10,3,1,10,5,10,4,1,4,8,5,8,5,10,0,1,7,9,0,3
14662486,"Inst-52","Southern White","Male",1990-11-09,32,"Wild","Individual",2023-09-22,39.8294802,-81.7330238999999,"Keeper 94","",5,8,9.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0.5,7.5,8,0,0.5
14662579,"Inst-52","Southern White","Female",2013-09-03,9,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",6,7.5,9,5,0.5,6.5,5,7,5,4,7.5,2,3,8,7,9.8,0,0,9,9.7,0,0
14662579,"Inst-52","Southern White","Female",2013-09-03,9,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",7,6,9,3,1,5,5,10,1,1,2,5,6,10,4,10,0,1,8,10,0,0
14662570,"Inst-52","Southern White","Female",2011-01-08,12,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",6,8,8,5,0.4,2,3,6,1,7,1,2,1.5,6,6,10,0,0,8,10,0,0
14662570,"Inst-52","Southern White","Female",2011-01-08,12,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",5,7,6,4,2,1,5,10,1,0,2,5,7,10,7,10,1,2,8,10,0,3
14662582,"Inst-52","Southern White","Female",2013-11-21,9,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",5,7,5,6,0,3,3,5,5,6,4,2,3,5,6,8,0.5,0,1,7.5,0,0
14662582,"Inst-52","Southern White","Female",2013-11-21,9,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",5,5,4,4,3,2,5,4,5.5,4.5,6,2,2,2.5,1.5,9,1,1,7,7.5,0,3
14662576,"Inst-52","Southern White","Female",2011-10-22,11,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",4,8,9,5,1,7,2,9,5,3,5,3,2,5,8,9,0,0,9,9,0,0
14662576,"Inst-52","Southern White","Female",2011-10-22,11,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",7,2,10,3,1,10,5,10,4,0,5,9,7,9,6,10,0,0,10,10,0,0
14662537,"Inst-52","Southern White","Female",2004-10-07,18,"Captive","Social",2023-04-17,39.8294802,-81.7330238999999,"Keeper 55","No",5,8,7,5,0.5,9.5,5,9,1.5,0.5,3,4,2,8,7.5,9.8,0,0,9,9.5,0,0
14662537,"Inst-52","Southern White","Female",2004-10-07,18,"Captive","Social",2023-05-25,39.8294802,-81.7330238999999,"Keeper 51","No",6,4.5,7,3.5,1,6,5,6,2,0,4,7,6,3,1,8,1,1,7.5,8,0,3
24428382,"Inst-53","Southern White","Female",2009-11-11,13,"Captive","Social",2023-05-05,43.8206623,-79.1815077,"Keeper 48","No",4.2,8,8.6,8.9,3.4,8.5,2.8,7.9,6.7,2.3,8.6,8.4,8.5,7.4,8.9,5,6.4,0.9,5.5,6.5,4.6,1.8
24428382,"Inst-53","Southern White","Female",2009-11-11,13,"Captive","Social",2023-05-06,43.8206623,-79.1815077,"Keeper 68","No",6.1,7,8,7,6.5,8.2,7.2,8.1,7.9,1.1,8.5,8.5,8.6,8.7,9.2,8,2.2,1,7.4,8,4.9,0.4
24428382,"Inst-53","Southern White","Female",2009-11-11,13,"Captive","Social",2023-09-15,43.8206623,-79.1815077,"Keeper 11","Yes",6,5,7,5,6,8,3,10,5,2,8,8,8,8,8,8,3,0,8,6,3.1,3.1
24428361,"Inst-53","Southern White","Male",2007-01-04,16,"Captive","Social",2023-05-05,43.8206623,-79.1815077,"Keeper 48","Yes",6.5,3.2,4.1,4.1,0.6,1.9,8.3,7.7,0.9,5.1,1,0.5,0.4,5.1,5.6,9.9,0.5,0.1,9.9,6.2,0.5,4.7
24428361,"Inst-53","Southern White","Male",2007-01-04,16,"Captive","Social",2023-05-06,43.8206623,-79.1815077,"Keeper 68","Yes",6,2.2,5.4,4.2,4.1,0.1,10,7,0,6.5,2,2.2,2,10,8,10,1,1,10,9,1,1.1
24428361,"Inst-53","Southern White","Male",2007-01-04,16,"Captive","Social",2023-09-15,43.8206623,-79.1815077,"Keeper 11","",4,2,3,5.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.1,4,10,6.4,4.4,4.9
24428367,"Inst-53","Southern White","Female",2010-07-13,12,"Captive","Social",2023-05-05,43.8206623,-79.1815077,"Keeper 48","No",4.4,4.6,5.5,7.7,4.7,3.6,2.3,5.2,2.6,6.6,1.8,3.3,1.7,7.6,0.6,7,3.8,2.3,7.1,4.8,2.1,1.4
24428367,"Inst-53","Southern White","Female",2010-07-13,12,"Captive","Social",2023-05-06,43.8206623,-79.1815077,"Keeper 68","No",6.1,5,5.2,5.5,4,4.1,5.6,8.3,4,8.1,4.7,8.3,6.2,7,7,6.4,3.1,8.5,8.5,8.6,1.5,4.2
24428367,"Inst-53","Southern White","Female",2010-07-13,13,"Captive","Social",2023-09-15,43.8206623,-79.1815077,"Keeper 11","Yes",5,5,7,7,3,5.1,7.2,8.3,5.3,7.6,4.3,6.9,5.2,7.1,3.7,10,2.1,2,10,5.1,2.8,4.3
14662591,"Inst-54","Southern White","Female",2013-12-23,9,"Captive","Social",2023-05-22,36.8767691,-76.2771229,"Keeper 236","No",6.5,3.5,7,4,0,7.5,2,9,7.5,4.5,8.5,1,1,9,5,9,0,1,8.5,1,0,9
14662591,"Inst-54","Southern White","Female",2013-12-23,9,"Captive","Social",2023-05-25,36.8767691,-76.2771229,"Keeper 233","No",7,3,6,5,0,7,5,9,2,3,5,0,0,10,7,9,0,0,10,2,2,4
14662591,"Inst-54","Southern White","Female",2013-12-23,9,"Captive","Social",2023-05-28,36.8767691,-76.2771229,"Keeper 185","No",5,3,5,5,1,4,5,7,2,3,0,0,0,8,3,10,0,0,10,5,0,3
14662591,"Inst-54","Southern White","Female",2013-12-23,9,"Captive","Social",2023-05-30,36.8767691,-76.2771229,"Keeper 107","No",8.7,1,1,4.2,NA,2.6,4.7,7.7,8.3,7.8,3.4,4,NA,8.4,8.2,9.7,NA,NA,9,8.7,8.2,NA
14662591,"Inst-54","Southern White","Female",2013-12-23,9,"Captive","Social",2023-03-13,36.8767691,-76.2771229,"Keeper 80","No",7,1,0.5,3,0,5,1,8,1,3,5,0,NA,10,0,10,0,0,8,7,2,3
24212772,"Inst-54","Southern White","Male",2006-07-01,16,"Wild","Social",2023-03-13,36.8767691,-76.2771229,"Keeper 80","No",4,9,4,6,0,2,10,8,1,9,2,0,0,2,NA,6,0,0,7,7,0,2
24212772,"Inst-54","Southern White","Male",2006-07-01,16,"Wild","Social",2023-05-25,36.8767691,-76.2771229,"Keeper 233","No",4,6,8,5,0,4,10,6,4,4,0,0,0,8,2,9,0,0,8,8,0,0
24212772,"Inst-54","Southern White","Male",2006-07-01,16,"Wild","Social",2023-05-28,36.8767691,-76.2771229,"Keeper 185","No",10,9.5,5,4,0,5,7,8,1,0.5,0,0,0,10,0,10,0,0,9,10,0,0
24212772,"Inst-54","Southern White","Male",2006-07-01,16,"Wild","Social",2023-05-29,36.8767691,-76.2771229,"Keeper 236","No",6.5,8,5.5,4.5,0,4,5.5,8,4.5,6.5,4,1,1,5,2,7,1.5,1.5,7.5,3,0,8.5
24212772,"Inst-54","Southern White","Male",2006-07-01,16,"Wild","Social",2023-05-30,36.8767691,-76.2771229,"Keeper 107","No",6.4,10,10,6.5,NA,1.4,10,9.6,2.7,NA,NA,NA,NA,3.4,2,10,NA,NA,8.1,9.9,NA,NA
